Date,market,Close,Regime_Name,Stress_Score,Signal,Signal_Label,Signal_Reason
2014-05-23,dax,9768.009765625,Transition,2.4841090719209095e-06,0,HOLD,Transition HOLD=0.00
2014-05-26,dax,9892.8203125,Transition,2.5654804872948393e-06,0,HOLD,Transition HOLD=0.00
2014-05-27,dax,9940.8203125,Transition,6.01944786325334e-06,0,HOLD,Transition HOLD=0.00
2014-05-28,dax,9939.169921875,Transition,3.9163752473995395e-06,0,HOLD,Transition HOLD=0.00
2014-05-29,dax,9938.900390625,Calm/Bull,9.160283914867521e-08,1,BUY,Calm/Bull low stress=0.00
2014-05-30,dax,9943.26953125,Calm/Bull,2.995089102474864e-07,1,BUY,Calm/Bull low stress=0.00
2014-06-02,dax,9950.1201171875,Calm/Bull,2.256859440777536e-09,1,BUY,Calm/Bull low stress=0.00
2014-06-03,dax,9919.740234375,Calm/Bull,3.0606589105224907e-09,1,BUY,Calm/Bull low stress=0.00
2014-06-04,dax,9926.669921875,Calm/Bull,8.227137506205898e-10,1,BUY,Calm/Bull low stress=0.00
2014-06-05,dax,9947.830078125,Calm/Bull,5.163321984021014e-07,1,BUY,Calm/Bull low stress=0.00
2014-06-06,dax,9987.1904296875,Calm/Bull,3.119228900382688e-09,1,BUY,Calm/Bull low stress=0.00
2014-06-09,dax,10008.6298828125,Calm/Bull,2.1563841011131255e-11,1,BUY,Calm/Bull low stress=0.00
2014-06-10,dax,10028.7998046875,Calm/Bull,3.715678403331867e-11,1,BUY,Calm/Bull low stress=0.00
2014-06-11,dax,9949.8095703125,Calm/Bull,3.1365046741804687e-09,1,BUY,Calm/Bull low stress=0.00
2014-06-12,dax,9938.7001953125,Calm/Bull,1.7629254170927255e-11,1,BUY,Calm/Bull low stress=0.00
2014-06-13,dax,9912.8701171875,Calm/Bull,7.321441220528706e-11,1,BUY,Calm/Bull low stress=0.00
2014-06-16,dax,9883.98046875,Calm/Bull,2.823783014107692e-11,1,BUY,Calm/Bull low stress=0.00
2014-06-17,dax,9920.3203125,Calm/Bull,9.696640826372447e-11,1,BUY,Calm/Bull low stress=0.00
2014-06-18,dax,9930.330078125,Calm/Bull,4.6757515271627245e-11,1,BUY,Calm/Bull low stress=0.00
2014-06-19,dax,10004.0,Calm/Bull,1.6757039774915196e-09,1,BUY,Calm/Bull low stress=0.00
2014-06-20,dax,9987.240234375,Stress/Bear,0.999921089208432,-1,REDUCE,Stress rising=1.00↑
2014-06-23,dax,9920.919921875,Calm/Bull,1.8395861272757838e-11,1,BUY,Calm/Bull low stress=0.00
2014-06-24,dax,9938.080078125,Calm/Bull,4.12643735865905e-12,1,BUY,Calm/Bull low stress=0.00
2014-06-25,dax,9867.75,Calm/Bull,1.2625257016881658e-10,1,BUY,Calm/Bull low stress=0.00
2014-06-26,dax,9804.900390625,Calm/Bull,1.836924189633599e-09,1,BUY,Calm/Bull low stress=0.00
2014-06-27,dax,9815.169921875,Calm/Bull,1.1372959579792863e-10,1,BUY,Calm/Bull low stress=0.00
2014-06-30,dax,9833.0703125,Calm/Bull,8.083533303853001e-11,1,BUY,Calm/Bull low stress=0.00
2014-07-01,dax,9902.41015625,Calm/Bull,9.904833011185248e-11,1,BUY,Calm/Bull low stress=0.00
2014-07-02,dax,9911.26953125,Calm/Bull,3.046214674731699e-10,1,BUY,Calm/Bull low stress=0.00
2014-07-03,dax,10029.4296875,Calm/Bull,1.651107591572269e-07,1,BUY,Calm/Bull low stress=0.00
2014-07-04,dax,10009.080078125,Calm/Bull,6.746136798625261e-09,1,BUY,Calm/Bull low stress=0.00
2014-07-07,dax,9906.0703125,Calm/Bull,3.5015484059470476e-08,1,BUY,Calm/Bull low stress=0.00
2014-07-08,dax,9772.669921875,Calm/Bull,9.058411949632636e-07,1,BUY,Calm/Bull low stress=0.00
2014-07-09,dax,9808.2001953125,Calm/Bull,1.336954003751006e-07,1,BUY,Calm/Bull low stress=0.00
2014-07-10,dax,9659.1298828125,Calm/Bull,6.587066462204806e-05,1,BUY,Calm/Bull low stress=0.00
2014-07-11,dax,9666.33984375,Calm/Bull,2.997602936882247e-06,1,BUY,Calm/Bull low stress=0.00
2014-07-14,dax,9783.009765625,Calm/Bull,9.346830710092462e-06,1,BUY,Calm/Bull low stress=0.00
2014-07-15,dax,9719.41015625,Calm/Bull,3.7385261782386386e-06,1,BUY,Calm/Bull low stress=0.00
2014-07-16,dax,9859.26953125,Calm/Bull,0.0001536273721784,1,BUY,Calm/Bull low stress=0.00
2014-07-17,dax,9753.8798828125,Calm/Bull,9.9595586691316e-05,1,BUY,Calm/Bull low stress=0.00
2014-07-18,dax,9720.01953125,Calm/Bull,0.0121852460233556,1,BUY,Calm/Bull low stress=0.01
2014-07-21,dax,9612.0498046875,Calm/Bull,0.0001113254780247,1,BUY,Calm/Bull low stress=0.00
2014-07-22,dax,9734.330078125,Calm/Bull,0.0001591403108375,1,BUY,Calm/Bull low stress=0.00
2014-07-23,dax,9753.5595703125,Calm/Bull,0.0002045847386852,1,BUY,Calm/Bull low stress=0.00
2014-07-24,dax,9794.0595703125,Calm/Bull,0.000259988312317,1,BUY,Calm/Bull low stress=0.00
2014-07-25,dax,9644.009765625,Calm/Bull,0.0027370591892187,1,BUY,Calm/Bull low stress=0.00
2014-07-28,dax,9598.169921875,Calm/Bull,0.0001303120024126,1,BUY,Calm/Bull low stress=0.00
2014-07-29,dax,9653.6298828125,Calm/Bull,0.0001262217026193,1,BUY,Calm/Bull low stress=0.00
2014-07-30,dax,9593.6796875,Calm/Bull,0.0001472520308568,1,BUY,Calm/Bull low stress=0.00
2014-07-31,dax,9407.48046875,Calm/Bull,0.105371790062212,1,BUY,Calm/Bull low stress=0.11
2014-08-01,dax,9210.080078125,Calm/Bull,0.3452222187241925,0,HOLD,Calm/Bull stress rising=0.35
2014-08-04,dax,9154.1396484375,Calm/Bull,0.0013782075333381,1,BUY,Calm/Bull low stress=0.00
2014-08-05,dax,9189.740234375,Calm/Bull,0.0079133268076253,1,BUY,Calm/Bull low stress=0.01
2014-08-06,dax,9130.0400390625,Calm/Bull,0.0016772069620886,1,BUY,Calm/Bull low stress=0.00
2014-08-07,dax,9038.9697265625,Calm/Bull,0.0004501642116801,1,BUY,Calm/Bull low stress=0.00
2014-08-08,dax,9009.3203125,Calm/Bull,0.0002368741098158,1,BUY,Calm/Bull low stress=0.00
2014-08-11,dax,9180.740234375,Calm/Bull,0.0011078181210899,1,BUY,Calm/Bull low stress=0.00
2014-08-12,dax,9069.4697265625,Calm/Bull,9.123281841766832e-05,1,BUY,Calm/Bull low stress=0.00
2014-08-13,dax,9198.8798828125,Calm/Bull,0.000493740184658,1,BUY,Calm/Bull low stress=0.00
2014-08-14,dax,9225.099609375,Calm/Bull,0.0001297951999386,1,BUY,Calm/Bull low stress=0.00
2014-08-15,dax,9092.599609375,Stress/Bear,0.8912685881442167,-1,REDUCE,Stress rising=0.89↑
2014-08-18,dax,9245.330078125,Calm/Bull,0.0001496143792852,1,BUY,Calm/Bull low stress=0.00
2014-08-19,dax,9334.2802734375,Calm/Bull,0.0001165049086994,1,BUY,Calm/Bull low stress=0.00
2014-08-20,dax,9314.5703125,Calm/Bull,3.154709244822854e-05,1,BUY,Calm/Bull low stress=0.00
2014-08-21,dax,9401.5302734375,Calm/Bull,8.019286966995189e-05,1,BUY,Calm/Bull low stress=0.00
2014-08-22,dax,9339.169921875,Calm/Bull,0.000204785324313,1,BUY,Calm/Bull low stress=0.00
2014-08-25,dax,9510.1396484375,Calm/Bull,0.0001995176369362,1,BUY,Calm/Bull low stress=0.00
2014-08-26,dax,9588.150390625,Calm/Bull,0.0002225417872409,1,BUY,Calm/Bull low stress=0.00
2014-08-27,dax,9569.7099609375,Calm/Bull,0.0001225653778114,1,BUY,Calm/Bull low stress=0.00
2014-08-28,dax,9462.5595703125,Calm/Bull,0.0001498545310437,1,BUY,Calm/Bull low stress=0.00
2014-08-29,dax,9470.169921875,Calm/Bull,5.521249978566719e-05,1,BUY,Calm/Bull low stress=0.00
2014-09-01,dax,9479.0302734375,Calm/Bull,1.7994853229536714e-05,1,BUY,Calm/Bull low stress=0.00
2014-09-02,dax,9507.01953125,Calm/Bull,2.715063937609975e-05,1,BUY,Calm/Bull low stress=0.00
2014-09-03,dax,9626.490234375,Calm/Bull,0.0023534051978897,1,BUY,Calm/Bull low stress=0.00
2014-09-04,dax,9724.259765625,Calm/Bull,0.1415265872764678,1,BUY,Calm/Bull low stress=0.14
2014-09-05,dax,9747.01953125,Calm/Bull,0.0001760909335425,1,BUY,Calm/Bull low stress=0.00
2014-09-08,dax,9758.0302734375,Calm/Bull,5.766766474713881e-06,1,BUY,Calm/Bull low stress=0.00
2014-09-09,dax,9710.7001953125,Calm/Bull,6.240160590559545e-06,1,BUY,Calm/Bull low stress=0.00
2014-09-10,dax,9700.169921875,Calm/Bull,1.2036035539553658e-06,1,BUY,Calm/Bull low stress=0.00
2014-09-11,dax,9691.2802734375,Calm/Bull,1.930027102330925e-06,1,BUY,Calm/Bull low stress=0.00
2014-09-12,dax,9651.1298828125,Calm/Bull,9.716423150792543e-07,1,BUY,Calm/Bull low stress=0.00
2014-09-15,dax,9659.6298828125,Calm/Bull,9.936309639247177e-08,1,BUY,Calm/Bull low stress=0.00
2014-09-16,dax,9632.9296875,Calm/Bull,1.0768094805830981e-07,1,BUY,Calm/Bull low stress=0.00
2014-09-17,dax,9661.5,Calm/Bull,2.1554554361871286e-07,1,BUY,Calm/Bull low stress=0.00
2014-09-18,dax,9798.1298828125,Calm/Bull,4.367764769474787e-06,1,BUY,Calm/Bull low stress=0.00
2014-09-19,dax,9799.259765625,Stress/Bear,0.9999998594779697,-1,REDUCE,Stress rising=1.00↑
2014-09-22,dax,9749.5400390625,Calm/Bull,4.653657619000513e-08,1,BUY,Calm/Bull low stress=0.00
2014-09-23,dax,9595.0302734375,Calm/Bull,3.4873189037104503e-06,1,BUY,Calm/Bull low stress=0.00
2014-09-24,dax,9661.9697265625,Calm/Bull,1.2276570919346308e-06,1,BUY,Calm/Bull low stress=0.00
2014-09-25,dax,9510.009765625,Transition,0.0003081684725799,0,HOLD,Transition HOLD=0.00
2014-09-26,dax,9490.5498046875,Calm/Bull,2.7472911458273347e-06,1,BUY,Calm/Bull low stress=0.00
2014-09-29,dax,9422.91015625,Calm/Bull,1.8010505179759327e-06,1,BUY,Calm/Bull low stress=0.00
2014-09-30,dax,9474.2998046875,Calm/Bull,1.4754792951932663e-06,1,BUY,Calm/Bull low stress=0.00
2014-10-01,dax,9382.0302734375,Calm/Bull,3.0353782130916467e-06,1,BUY,Calm/Bull low stress=0.00
2014-10-02,dax,9195.6796875,Transition,0.004170432468268,0,HOLD,Transition HOLD=0.00
2014-10-06,dax,9209.509765625,Calm/Bull,7.801952876895276e-05,1,BUY,Calm/Bull low stress=0.00
2014-10-07,dax,9086.2099609375,Calm/Bull,0.0004739027807641,1,BUY,Calm/Bull low stress=0.00
2014-10-08,dax,8995.330078125,Transition,0.0010967460171692,0,HOLD,Transition HOLD=0.00
2014-10-09,dax,9005.01953125,Calm/Bull,0.0001990850555998,1,BUY,Calm/Bull low stress=0.00
2014-10-10,dax,8788.8095703125,Stress/Bear,0.6353506121817244,-1,REDUCE,Stress rising=0.64↑
2014-10-13,dax,8812.4296875,Transition,0.0015372850159376,0,HOLD,Transition HOLD=0.00
2014-10-14,dax,8825.2099609375,Calm/Bull,0.0007312063772317,1,BUY,Calm/Bull low stress=0.00
2014-10-15,dax,8571.9501953125,Stress/Bear,0.595934565742902,-1,REDUCE,Stress/Bear active=0.60
2014-10-16,dax,8582.900390625,Stress/Bear,0.9981176053636804,-1,REDUCE,Stress rising=1.00↑
2014-10-17,dax,8850.26953125,Stress/Bear,0.9508352525217536,1,BUY,Stress peak fading=0.95↓
2014-10-20,dax,8717.759765625,Transition,0.034343536270514,0,HOLD,Transition HOLD=0.03
2014-10-21,dax,8886.9599609375,Transition,0.2647896085106083,0,HOLD,Transition HOLD=0.26
2014-10-22,dax,8940.1396484375,Transition,0.1168353281193213,0,HOLD,Transition HOLD=0.12
2014-10-23,dax,9047.3095703125,Stress/Bear,0.5411232419601322,-1,REDUCE,Stress/Bear active=0.54
2014-10-24,dax,8987.7998046875,Calm/Bull,0.0253873614373085,1,BUY,Calm/Bull low stress=0.03
2014-10-27,dax,8902.6103515625,Stress/Bear,0.703371452410351,-1,REDUCE,Stress rising=0.70↑
2014-10-28,dax,9068.1904296875,Calm/Bull,0.2128790473068506,1,BUY,Calm/Bull low stress=0.21
2014-10-29,dax,9082.8095703125,Calm/Bull,0.0547198877265796,1,BUY,Calm/Bull low stress=0.05
2014-10-30,dax,9114.83984375,Transition,0.3559351474292165,0,HOLD,Transition HOLD=0.36
2014-10-31,dax,9326.8701171875,Transition,0.2457915910130992,0,HOLD,Transition HOLD=0.25
2014-11-03,dax,9251.7001953125,Transition,0.2079955474693384,0,HOLD,Transition HOLD=0.21
2014-11-04,dax,9166.4697265625,Transition,0.2252712896087496,0,HOLD,Transition HOLD=0.23
2014-11-05,dax,9315.48046875,Transition,0.249707215698608,0,HOLD,Transition HOLD=0.25
2014-11-06,dax,9377.41015625,Transition,0.4181826681584511,0,HOLD,Transition HOLD=0.42
2014-11-07,dax,9291.830078125,Transition,0.0823814143194262,0,HOLD,Transition HOLD=0.08
2014-11-10,dax,9351.8701171875,Transition,0.1741836101773265,0,HOLD,Transition HOLD=0.17
2014-11-11,dax,9369.0302734375,Calm/Bull,0.1958814230388456,1,BUY,Calm/Bull low stress=0.20
2014-11-12,dax,9210.9599609375,Transition,0.0585301727151076,0,HOLD,Transition HOLD=0.06
2014-11-13,dax,9248.509765625,Transition,0.025408307768075,0,HOLD,Transition HOLD=0.03
2014-11-14,dax,9252.9404296875,Calm/Bull,0.0001175198290283,1,BUY,Calm/Bull low stress=0.00
2014-11-17,dax,9306.349609375,Transition,0.0004625215552026,0,HOLD,Transition HOLD=0.00
2014-11-18,dax,9456.5302734375,Transition,0.0001957645090343,0,HOLD,Transition HOLD=0.00
2014-11-19,dax,9472.7998046875,Calm/Bull,3.1350987418437606e-05,1,BUY,Calm/Bull low stress=0.00
2014-11-20,dax,9483.9697265625,Calm/Bull,2.7115895148019098e-05,1,BUY,Calm/Bull low stress=0.00
2014-11-21,dax,9732.5498046875,Stress/Bear,0.9905886461359488,-1,REDUCE,Stress rising=0.99↑
2014-11-24,dax,9785.5400390625,Transition,0.0008789170493357,0,HOLD,Transition HOLD=0.00
2014-11-25,dax,9861.2099609375,Transition,0.0016527468372553,0,HOLD,Transition HOLD=0.00
2014-11-26,dax,9915.5595703125,Transition,0.0002196145243007,0,HOLD,Transition HOLD=0.00
2014-11-27,dax,9974.8701171875,Transition,0.0002653048156662,0,HOLD,Transition HOLD=0.00
2014-11-28,dax,9980.849609375,Transition,7.855113046643674e-05,0,HOLD,Transition HOLD=0.00
2014-12-01,dax,9963.509765625,Transition,6.210096123339291e-05,0,HOLD,Transition HOLD=0.00
2014-12-02,dax,9934.080078125,Transition,1.4028295003739033e-05,0,HOLD,Transition HOLD=0.00
2014-12-03,dax,9971.7900390625,Transition,9.205734095788214e-06,0,HOLD,Transition HOLD=0.00
2014-12-04,dax,9851.349609375,Transition,0.000431080963129,0,HOLD,Transition HOLD=0.00
2014-12-05,dax,10087.1201171875,Transition,0.000177144832784,0,HOLD,Transition HOLD=0.00
2014-12-08,dax,10014.990234375,Transition,2.3663904883685804e-05,0,HOLD,Transition HOLD=0.00
2014-12-09,dax,9793.7099609375,Transition,0.0010748748578065,0,HOLD,Transition HOLD=0.00
2014-12-10,dax,9799.73046875,Transition,5.524018478637992e-05,0,HOLD,Transition HOLD=0.00
2014-12-11,dax,9862.5302734375,Transition,7.308698010209437e-05,0,HOLD,Transition HOLD=0.00
2014-12-12,dax,9594.73046875,Transition,0.0070764800419992,0,HOLD,Transition HOLD=0.01
2014-12-15,dax,9334.009765625,Stress/Bear,0.7964910841069353,-1,REDUCE,Stress rising=0.80↑
2014-12-16,dax,9563.8896484375,Stress/Bear,0.954359155112076,-1,REDUCE,Stress rising=0.95↑
2014-12-17,dax,9544.4296875,Transition,0.0006612685577679,0,HOLD,Transition HOLD=0.00
2014-12-18,dax,9811.0595703125,Transition,0.0330084390834783,0,HOLD,Transition HOLD=0.03
2014-12-19,dax,9786.9599609375,Transition,0.4842670947636852,0,HOLD,Transition HOLD=0.48
2014-12-22,dax,9865.759765625,Transition,0.0013362855985482,0,HOLD,Transition HOLD=0.00
2014-12-23,dax,9922.1103515625,Transition,0.0010912518084853,0,HOLD,Transition HOLD=0.00
2014-12-29,dax,9927.1298828125,Transition,0.0026124306421517,0,HOLD,Transition HOLD=0.00
2014-12-30,dax,9805.5498046875,Transition,0.0038483070392583,0,HOLD,Transition HOLD=0.00
2015-01-02,dax,9764.73046875,Transition,0.0008185744876981,0,HOLD,Transition HOLD=0.00
2015-01-05,dax,9473.16015625,Transition,0.2165454253189686,0,HOLD,Transition HOLD=0.22
2015-01-06,dax,9469.66015625,Transition,0.0051968345106043,0,HOLD,Transition HOLD=0.01
2015-01-07,dax,9518.1796875,Transition,0.0026775042049647,0,HOLD,Transition HOLD=0.00
2015-01-08,dax,9837.6103515625,Transition,0.1450133447245735,0,HOLD,Transition HOLD=0.15
2015-01-09,dax,9648.5,Transition,0.0138213810047318,0,HOLD,Transition HOLD=0.01
2015-01-12,dax,9781.900390625,Transition,0.0052913992736048,0,HOLD,Transition HOLD=0.01
2015-01-13,dax,9941.0,Transition,0.0264916448273665,0,HOLD,Transition HOLD=0.03
2015-01-14,dax,9817.080078125,Transition,0.0363009184630857,0,HOLD,Transition HOLD=0.04
2015-01-15,dax,10032.6103515625,Stress/Bear,0.9823632800048324,-1,REDUCE,Stress rising=0.98↑
2015-01-16,dax,10167.76953125,Transition,0.2187603700346375,0,HOLD,Transition HOLD=0.22
2015-01-19,dax,10242.349609375,Transition,0.0035880092030408,0,HOLD,Transition HOLD=0.00
2015-01-20,dax,10257.1298828125,Transition,0.011966770727915,0,HOLD,Transition HOLD=0.01
2015-01-21,dax,10299.23046875,Transition,0.0107216316572952,0,HOLD,Transition HOLD=0.01
2015-01-22,dax,10435.6201171875,Transition,0.1498222786606183,0,HOLD,Transition HOLD=0.15
2015-01-23,dax,10649.580078125,Stress/Bear,0.9637060369290308,-1,REDUCE,Stress rising=0.96↑
2015-01-26,dax,10798.330078125,Transition,0.0056042635660679,0,HOLD,Transition HOLD=0.01
2015-01-27,dax,10628.580078125,Transition,0.0167809143491534,0,HOLD,Transition HOLD=0.02
2015-01-28,dax,10710.9697265625,Transition,0.0029766452276323,0,HOLD,Transition HOLD=0.00
2015-01-29,dax,10737.8701171875,Transition,0.0014483298116705,0,HOLD,Transition HOLD=0.00
2015-01-30,dax,10694.3203125,Transition,0.0027773368269432,0,HOLD,Transition HOLD=0.00
2015-02-02,dax,10828.009765625,Transition,0.0016763421361372,0,HOLD,Transition HOLD=0.00
2015-02-03,dax,10890.9501953125,Transition,0.0072638914126883,0,HOLD,Transition HOLD=0.01
2015-02-04,dax,10911.3203125,Transition,0.0009091557593728,0,HOLD,Transition HOLD=0.00
2015-02-05,dax,10905.41015625,Transition,4.564219128391003e-05,0,HOLD,Transition HOLD=0.00
2015-02-06,dax,10846.3896484375,Transition,1.9772869364996767e-05,0,HOLD,Transition HOLD=0.00
2015-02-09,dax,10663.509765625,Transition,0.0001084342848838,0,HOLD,Transition HOLD=0.00
2015-02-10,dax,10753.830078125,Transition,7.980621117655053e-05,0,HOLD,Transition HOLD=0.00
2015-02-11,dax,10752.1103515625,Transition,1.99079545228598e-05,0,HOLD,Transition HOLD=0.00
2015-02-12,dax,10919.650390625,Transition,4.255956789475386e-05,0,HOLD,Transition HOLD=0.00
2015-02-13,dax,10963.400390625,Transition,1.0143792547370532e-05,0,HOLD,Transition HOLD=0.00
2015-02-16,dax,10923.23046875,Transition,3.870077609853007e-06,0,HOLD,Transition HOLD=0.00
2015-02-17,dax,10895.6201171875,Transition,4.687010200187672e-06,0,HOLD,Transition HOLD=0.00
2015-02-18,dax,10961.0,Transition,3.6197543582482504e-06,0,HOLD,Transition HOLD=0.00
2015-02-19,dax,11001.9404296875,Transition,3.3035146753429655e-06,0,HOLD,Transition HOLD=0.00
2015-02-20,dax,11050.6396484375,Transition,0.0004002732420559,0,HOLD,Transition HOLD=0.00
2015-02-23,dax,11130.919921875,Transition,1.0182415057195127e-06,0,HOLD,Transition HOLD=0.00
2015-02-24,dax,11205.740234375,Transition,5.675144592062616e-07,0,HOLD,Transition HOLD=0.00
2015-02-25,dax,11210.26953125,Transition,7.099508729809749e-07,0,HOLD,Transition HOLD=0.00
2015-02-26,dax,11327.1904296875,Transition,9.496840141507504e-07,0,HOLD,Transition HOLD=0.00
2015-02-27,dax,11401.66015625,Transition,2.0672451326651454e-06,0,HOLD,Transition HOLD=0.00
2015-03-02,dax,11410.3603515625,Transition,3.9565670377929137e-07,0,HOLD,Transition HOLD=0.00
2015-03-03,dax,11280.3603515625,Transition,1.1957904933152368e-06,0,HOLD,Transition HOLD=0.00
2015-03-04,dax,11390.3798828125,Transition,1.491561663375621e-06,0,HOLD,Transition HOLD=0.00
2015-03-05,dax,11504.009765625,Transition,1.4576437500889496e-06,0,HOLD,Transition HOLD=0.00
2015-03-06,dax,11550.9697265625,Transition,1.2825560375790034e-06,0,HOLD,Transition HOLD=0.00
2015-03-09,dax,11582.1103515625,Transition,1.5214324551808913e-07,0,HOLD,Transition HOLD=0.00
2015-03-10,dax,11500.3798828125,Transition,2.376634917609639e-06,0,HOLD,Transition HOLD=0.00
2015-03-11,dax,11805.990234375,Transition,0.0008597030873687,0,HOLD,Transition HOLD=0.00
2015-03-12,dax,11799.3896484375,Transition,0.0013084941098622,0,HOLD,Transition HOLD=0.00
2015-03-13,dax,11901.6103515625,Transition,3.4022647903422896e-05,0,HOLD,Transition HOLD=0.00
2015-03-16,dax,12167.7197265625,Transition,0.0014533186698863,0,HOLD,Transition HOLD=0.00
2015-03-17,dax,11980.849609375,Transition,0.0016349808991652,0,HOLD,Transition HOLD=0.00
2015-03-18,dax,11922.76953125,Transition,0.0002494877470373,0,HOLD,Transition HOLD=0.00
2015-03-19,dax,11899.400390625,Transition,0.0002106912056906,0,HOLD,Transition HOLD=0.00
2015-03-20,dax,12039.3701171875,Stress/Bear,0.9012888083429528,-1,REDUCE,Stress rising=0.90↑
2015-03-23,dax,11895.83984375,Transition,0.0002051491454994,0,HOLD,Transition HOLD=0.00
2015-03-24,dax,12005.6904296875,Transition,0.0002930360813321,0,HOLD,Transition HOLD=0.00
2015-03-25,dax,11865.3203125,Transition,0.0001658224701779,0,HOLD,Transition HOLD=0.00
2015-03-26,dax,11843.6796875,Transition,0.0004516580388814,0,HOLD,Transition HOLD=0.00
2015-03-27,dax,11868.330078125,Transition,8.827242232490383e-05,0,HOLD,Transition HOLD=0.00
2015-03-30,dax,12086.009765625,Calm/Bull,0.0023335041137356,1,BUY,Calm/Bull low stress=0.00
2015-03-31,dax,11966.169921875,Transition,0.0014494242921859,0,HOLD,Transition HOLD=0.00
2015-04-01,dax,12001.3798828125,Transition,0.0013444101652705,0,HOLD,Transition HOLD=0.00
2015-04-02,dax,11967.3896484375,Calm/Bull,5.42229850417413e-05,1,BUY,Calm/Bull low stress=0.00
2015-04-07,dax,12123.51953125,Calm/Bull,0.0002212491758442,1,BUY,Calm/Bull low stress=0.00
