Date,market,Close,Regime,Regime_Name,Stress_Score
2014-10-13,sp500,1874.739990234375,1,Transition,0.0002527558684484127
2014-10-14,sp500,1877.699951171875,1,Transition,6.093448721778093e-05
2014-10-15,sp500,1862.489990234375,1,Transition,0.0013674317702349343
2014-10-16,sp500,1862.760009765625,1,Transition,0.00023981532207483178
2014-10-17,sp500,1886.760009765625,1,Transition,0.00011169764720474734
2014-10-20,sp500,1904.010009765625,1,Transition,1.298200212547117e-05
2014-10-21,sp500,1941.280029296875,1,Transition,0.00012790985081475009
2014-10-22,sp500,1927.1099853515625,1,Transition,4.885143014691609e-05
2014-10-23,sp500,1950.8199462890625,1,Transition,8.74867335211823e-05
2014-10-24,sp500,1964.5799560546875,1,Transition,9.570773032083204e-06
2014-10-27,sp500,1961.6300048828125,1,Transition,1.136753960496951e-05
2014-10-28,sp500,1985.050048828125,1,Transition,1.2736191115102234e-05
2014-10-29,sp500,1982.300048828125,1,Transition,2.6322585142975824e-05
2014-10-30,sp500,1994.6500244140625,1,Transition,2.348030919331797e-05
2014-10-31,sp500,2018.050048828125,1,Transition,2.1675173556949996e-05
2014-11-03,sp500,2017.81005859375,1,Transition,1.3175233448435786e-05
2014-11-04,sp500,2012.0999755859375,1,Transition,2.1449994063128356e-05
2014-11-05,sp500,2023.5699462890625,0,Calm/Bull,6.530355545920125e-06
2014-11-06,sp500,2031.2099609375,0,Calm/Bull,6.300056075317576e-06
2014-11-07,sp500,2031.9200439453125,0,Calm/Bull,2.11217481423234e-05
2014-11-10,sp500,2038.260009765625,0,Calm/Bull,5.159240065346401e-05
2014-11-11,sp500,2039.6800537109375,0,Calm/Bull,5.150399160895059e-05
2014-11-12,sp500,2038.25,0,Calm/Bull,0.00016884318980403095
2014-11-13,sp500,2039.3299560546875,0,Calm/Bull,0.00028556228203961725
2014-11-14,sp500,2039.8199462890625,0,Calm/Bull,2.8024418211946236e-05
2014-11-17,sp500,2041.3199462890625,0,Calm/Bull,8.779035137969303e-06
2014-11-18,sp500,2051.800048828125,0,Calm/Bull,7.475876046638385e-07
2014-11-19,sp500,2048.719970703125,0,Calm/Bull,8.964680519212389e-07
2014-11-20,sp500,2052.75,0,Calm/Bull,4.109090925136045e-07
2014-11-21,sp500,2063.5,0,Calm/Bull,6.32793049173737e-07
2014-11-24,sp500,2069.409912109375,0,Calm/Bull,6.201332934090805e-07
2014-11-25,sp500,2067.030029296875,0,Calm/Bull,4.0865053804844e-07
2014-11-26,sp500,2072.830078125,0,Calm/Bull,5.578493823287134e-07
2014-11-28,sp500,2067.56005859375,0,Calm/Bull,6.676902682590597e-07
2014-12-01,sp500,2053.43994140625,0,Calm/Bull,2.076204046575818e-06
2014-12-02,sp500,2066.550048828125,0,Calm/Bull,1.5573138830884315e-06
2014-12-03,sp500,2074.330078125,0,Calm/Bull,6.57243341851391e-07
2014-12-04,sp500,2071.919921875,0,Calm/Bull,6.036027180864278e-07
2014-12-05,sp500,2075.3701171875,0,Calm/Bull,8.331790142013695e-07
2014-12-08,sp500,2060.31005859375,0,Calm/Bull,1.0046729761548748e-05
2014-12-09,sp500,2059.820068359375,0,Calm/Bull,1.0921527290838013e-05
2014-12-10,sp500,2026.1400146484375,1,Transition,0.006706929078348979
2014-12-11,sp500,2035.3299560546875,0,Calm/Bull,2.4694711128454795e-05
2014-12-12,sp500,2002.3299560546875,1,Transition,0.0012990399239134337
2014-12-15,sp500,1989.6300048828125,1,Transition,0.0010273573671015271
2014-12-16,sp500,1972.739990234375,1,Transition,0.0014866034947399317
2014-12-17,sp500,2012.8900146484375,1,Transition,0.00253752024150566
2014-12-18,sp500,2061.22998046875,1,Transition,0.0019053618293206097
2014-12-19,sp500,2070.64990234375,1,Transition,3.5293839420917245e-05
2014-12-22,sp500,2078.5400390625,1,Transition,8.89855535280819e-05
2014-12-23,sp500,2082.169921875,1,Transition,0.00016158760027925117
2014-12-24,sp500,2081.8798828125,1,Transition,7.136469127939689e-06
2014-12-26,sp500,2088.77001953125,1,Transition,3.1274981873781426e-06
2014-12-29,sp500,2090.570068359375,0,Calm/Bull,5.543796352258334e-06
2014-12-30,sp500,2080.35009765625,0,Calm/Bull,1.0002984422798905e-05
2014-12-31,sp500,2058.89990234375,1,Transition,2.5847493828098763e-05
2015-01-02,sp500,2058.199951171875,0,Calm/Bull,7.410952051500085e-06
2015-01-05,sp500,2020.5799560546875,1,Transition,0.00012274439486874148
2015-01-06,sp500,2002.6099853515625,1,Transition,9.717495192183525e-05
2015-01-07,sp500,2025.9000244140625,1,Transition,5.393931979768061e-05
2015-01-08,sp500,2062.139892578125,1,Transition,0.00010365903416312462
2015-01-09,sp500,2044.81005859375,1,Transition,2.5415674422700944e-05
2015-01-12,sp500,2028.260009765625,1,Transition,2.1034986899650454e-05
2015-01-13,sp500,2023.030029296875,1,Transition,0.0005934541200395584
2015-01-14,sp500,2011.27001953125,1,Transition,4.287374462819753e-05
2015-01-15,sp500,1992.6700439453125,1,Transition,0.0001237392597251139
2015-01-16,sp500,2019.4200439453125,1,Transition,0.00011139335598045286
2015-01-20,sp500,2022.550048828125,0,Calm/Bull,3.854994840745722e-06
2015-01-21,sp500,2032.1199951171875,0,Calm/Bull,9.90267702833388e-06
2015-01-22,sp500,2063.14990234375,1,Transition,0.0002859244034415599
2015-01-23,sp500,2051.820068359375,1,Transition,8.557877840260904e-05
2015-01-26,sp500,2057.090087890625,0,Calm/Bull,5.424213195009487e-06
2015-01-27,sp500,2029.550048828125,1,Transition,5.244826695998989e-05
2015-01-28,sp500,2002.1600341796875,1,Transition,0.00010434817945112338
2015-01-29,sp500,2021.25,1,Transition,7.594964458333823e-05
2015-01-30,sp500,1994.989990234375,1,Transition,5.439521938100053e-05
2015-02-02,sp500,2020.8499755859375,1,Transition,0.00017302326044919133
2015-02-03,sp500,2050.030029296875,1,Transition,6.505007315168894e-05
2015-02-04,sp500,2041.510009765625,1,Transition,3.333831751681671e-05
2015-02-05,sp500,2062.52001953125,1,Transition,2.63485321800786e-05
2015-02-06,sp500,2055.469970703125,1,Transition,9.238076977075088e-05
2015-02-09,sp500,2046.739990234375,0,Calm/Bull,1.0130096774190791e-05
2015-02-10,sp500,2068.590087890625,0,Calm/Bull,2.0500655396369954e-05
2015-02-11,sp500,2068.530029296875,0,Calm/Bull,4.9428407518203875e-06
2015-02-12,sp500,2088.47998046875,0,Calm/Bull,2.1963701074561756e-05
2015-02-13,sp500,2096.989990234375,0,Calm/Bull,1.3844825360755019e-05
2015-02-17,sp500,2100.340087890625,0,Calm/Bull,8.166151510000651e-06
2015-02-18,sp500,2099.679931640625,0,Calm/Bull,6.146198610205911e-06
2015-02-19,sp500,2097.449951171875,0,Calm/Bull,3.3283026981795322e-06
2015-02-20,sp500,2110.300048828125,0,Calm/Bull,5.319250421705456e-06
2015-02-23,sp500,2109.659912109375,0,Calm/Bull,2.744074431409338e-06
2015-02-24,sp500,2115.47998046875,0,Calm/Bull,1.0187321640387902e-06
2015-02-25,sp500,2113.860107421875,0,Calm/Bull,1.3731893989146248e-06
2015-02-26,sp500,2110.739990234375,0,Calm/Bull,2.056030661109602e-06
2015-02-27,sp500,2104.5,0,Calm/Bull,2.8471174683273487e-06
2015-03-02,sp500,2117.389892578125,0,Calm/Bull,5.305535759415517e-06
2015-03-03,sp500,2107.780029296875,0,Calm/Bull,4.095012219782639e-06
2015-03-04,sp500,2098.530029296875,0,Calm/Bull,5.836513816575226e-06
2015-03-05,sp500,2101.0400390625,0,Calm/Bull,7.454255603848515e-06
2015-03-06,sp500,2071.260009765625,1,Transition,0.0017395655881761736
2015-03-09,sp500,2079.429931640625,0,Calm/Bull,7.352062974446679e-05
2015-03-10,sp500,2044.1600341796875,1,Transition,0.0009600189988692833
2015-03-11,sp500,2040.239990234375,0,Calm/Bull,0.00040038718034462735
2015-03-12,sp500,2065.949951171875,0,Calm/Bull,0.00031081535961234634
2015-03-13,sp500,2053.39990234375,0,Calm/Bull,1.0773854466414641e-05
2015-03-16,sp500,2081.18994140625,0,Calm/Bull,0.00013128500771134635
2015-03-17,sp500,2074.280029296875,0,Calm/Bull,1.1618707145788604e-05
2015-03-18,sp500,2099.5,1,Transition,0.002953098791855042
2015-03-19,sp500,2089.27001953125,0,Calm/Bull,2.958157449391054e-06
2015-03-20,sp500,2108.10009765625,1,Transition,9.210549867318445e-05
2015-03-23,sp500,2104.419921875,0,Calm/Bull,1.8437176867008029e-06
2015-03-24,sp500,2091.5,0,Calm/Bull,4.864278665617247e-06
2015-03-25,sp500,2061.050048828125,1,Transition,0.00019170954298449602
2015-03-26,sp500,2056.14990234375,0,Calm/Bull,6.564665756667467e-06
2015-03-27,sp500,2061.02001953125,1,Transition,0.00011380612016566353
2015-03-30,sp500,2086.239990234375,1,Transition,4.563460310922293e-05
2015-03-31,sp500,2067.889892578125,0,Calm/Bull,1.644169927254772e-05
2015-04-01,sp500,2059.68994140625,0,Calm/Bull,4.395399562442385e-06
2015-04-02,sp500,2066.9599609375,0,Calm/Bull,2.949457086376505e-06
2015-04-06,sp500,2080.6201171875,0,Calm/Bull,3.096389122144254e-05
2015-04-07,sp500,2076.330078125,0,Calm/Bull,9.742265005578634e-07
2015-04-08,sp500,2081.89990234375,0,Calm/Bull,3.269658763435553e-07
2015-04-09,sp500,2091.179931640625,0,Calm/Bull,8.007462422259989e-07
2015-04-10,sp500,2102.06005859375,0,Calm/Bull,5.180314265731084e-07
2015-04-13,sp500,2092.429931640625,0,Calm/Bull,5.140724251101525e-07
2015-04-14,sp500,2095.840087890625,0,Calm/Bull,3.059948651494246e-07
2015-04-15,sp500,2106.6298828125,0,Calm/Bull,5.035894725101618e-07
2015-04-16,sp500,2104.989990234375,0,Calm/Bull,3.745684475888496e-07
2015-04-17,sp500,2081.179931640625,0,Calm/Bull,6.202966256767695e-05
2015-04-20,sp500,2100.39990234375,0,Calm/Bull,1.58297642831488e-06
2015-04-21,sp500,2097.2900390625,0,Calm/Bull,3.070317931929105e-07
2015-04-22,sp500,2107.9599609375,0,Calm/Bull,3.9279340037415913e-07
2015-04-23,sp500,2112.929931640625,0,Calm/Bull,2.1701033148972292e-07
2015-04-24,sp500,2117.68994140625,0,Calm/Bull,3.103959744040271e-07
2015-04-27,sp500,2108.919921875,0,Calm/Bull,4.1910178884065893e-07
2015-04-28,sp500,2114.760009765625,0,Calm/Bull,5.916070892469834e-07
2015-04-29,sp500,2106.85009765625,0,Calm/Bull,2.3430555468413173e-07
2015-04-30,sp500,2085.510009765625,0,Calm/Bull,1.8308561674219415e-05
2015-05-01,sp500,2108.2900390625,0,Calm/Bull,3.7545561221159633e-06
2015-05-04,sp500,2114.489990234375,0,Calm/Bull,1.387334507784963e-07
2015-05-05,sp500,2089.4599609375,0,Calm/Bull,2.053636046375491e-05
2015-05-06,sp500,2080.14990234375,0,Calm/Bull,9.325509865838087e-06
2015-05-07,sp500,2088.0,0,Calm/Bull,2.8180064031993873e-07
2015-05-08,sp500,2116.10009765625,0,Calm/Bull,1.640416351155635e-05
2015-05-11,sp500,2105.330078125,0,Calm/Bull,2.698263515367301e-07
2015-05-12,sp500,2099.1201171875,0,Calm/Bull,3.5015157086556785e-07
2015-05-13,sp500,2098.47998046875,0,Calm/Bull,2.700998134380463e-07
2015-05-14,sp500,2121.10009765625,0,Calm/Bull,2.555951462971427e-06
2015-05-15,sp500,2122.72998046875,0,Calm/Bull,2.794109777083396e-07
2015-05-18,sp500,2129.199951171875,0,Calm/Bull,1.5157228938010727e-07
2015-05-19,sp500,2127.830078125,0,Calm/Bull,2.962155549603055e-07
2015-05-20,sp500,2125.85009765625,0,Calm/Bull,2.7003570216919544e-07
2015-05-21,sp500,2130.820068359375,0,Calm/Bull,1.484312341328814e-07
2015-05-22,sp500,2126.06005859375,0,Calm/Bull,3.9940576740240216e-07
2015-05-26,sp500,2104.199951171875,0,Calm/Bull,7.420402947380686e-06
2015-05-27,sp500,2123.47998046875,0,Calm/Bull,1.2036268989181212e-06
2015-05-28,sp500,2120.7900390625,0,Calm/Bull,2.944702469642045e-07
2015-05-29,sp500,2107.389892578125,0,Calm/Bull,9.299078043687417e-07
2015-06-01,sp500,2111.72998046875,0,Calm/Bull,2.3640417977316952e-07
2015-06-02,sp500,2109.60009765625,0,Calm/Bull,2.5940114196137235e-07
2015-06-03,sp500,2114.070068359375,0,Calm/Bull,2.022129918013539e-07
2015-06-04,sp500,2095.840087890625,0,Calm/Bull,1.1157492923301443e-06
2015-06-05,sp500,2092.830078125,0,Calm/Bull,2.008770674024108e-07
2015-06-08,sp500,2079.280029296875,0,Calm/Bull,1.1207339723687364e-06
2015-06-09,sp500,2080.14990234375,0,Calm/Bull,6.70978487863234e-07
2015-06-10,sp500,2105.199951171875,0,Calm/Bull,3.7543957638072204e-05
2015-06-11,sp500,2108.860107421875,0,Calm/Bull,2.0486995202240372e-07
2015-06-12,sp500,2094.110107421875,0,Calm/Bull,1.0371346119146315e-06
2015-06-15,sp500,2084.429931640625,0,Calm/Bull,1.5120103277222317e-06
2015-06-16,sp500,2096.2900390625,0,Calm/Bull,8.845587984174358e-07
2015-06-17,sp500,2100.43994140625,0,Calm/Bull,3.803188601139991e-07
2015-06-18,sp500,2121.239990234375,0,Calm/Bull,7.5960411956523045e-06
2015-06-19,sp500,2109.989990234375,0,Calm/Bull,2.4371825283419674e-06
2015-06-22,sp500,2122.85009765625,0,Calm/Bull,9.831544627315802e-07
2015-06-23,sp500,2124.199951171875,0,Calm/Bull,2.102941482420907e-07
2015-06-24,sp500,2108.580078125,0,Calm/Bull,1.015935251204108e-06
2015-06-25,sp500,2102.31005859375,0,Calm/Bull,2.4614795850639417e-07
2015-06-26,sp500,2101.489990234375,0,Calm/Bull,1.4004164041193192e-06
2015-06-29,sp500,2057.639892578125,1,Transition,0.0004119542891126637
2015-06-30,sp500,2063.110107421875,0,Calm/Bull,2.9767055403985786e-05
2015-07-01,sp500,2077.419921875,0,Calm/Bull,3.686324683232927e-06
2015-07-02,sp500,2076.780029296875,0,Calm/Bull,2.5606426207224146e-07
2015-07-06,sp500,2068.760009765625,0,Calm/Bull,5.620618714108277e-07
2015-07-07,sp500,2081.340087890625,1,Transition,0.00022729492471114772
2015-07-08,sp500,2046.6800537109375,1,Transition,0.00010909757054030017
2015-07-09,sp500,2051.31005859375,0,Calm/Bull,1.3748435897149866e-06
2015-07-10,sp500,2076.6201171875,0,Calm/Bull,1.7273945446537603e-05
2015-07-13,sp500,2099.60009765625,0,Calm/Bull,1.6375128844083704e-06
2015-07-14,sp500,2108.949951171875,0,Calm/Bull,1.4644672304046614e-07
2015-07-15,sp500,2107.39990234375,0,Calm/Bull,3.1594327949977764e-06
2015-07-16,sp500,2124.2900390625,0,Calm/Bull,5.257573953109263e-06
2015-07-17,sp500,2126.639892578125,0,Calm/Bull,9.684042605253026e-07
2015-07-20,sp500,2128.280029296875,0,Calm/Bull,2.2528404559760252e-07
2015-07-21,sp500,2119.2099609375,0,Calm/Bull,2.8235566921933924e-07
2015-07-22,sp500,2114.14990234375,0,Calm/Bull,5.190609552015347e-07
2015-07-23,sp500,2102.14990234375,0,Calm/Bull,5.778101034458242e-07
2015-07-24,sp500,2079.64990234375,0,Calm/Bull,2.2013643479232756e-05
2015-07-27,sp500,2067.639892578125,0,Calm/Bull,1.8824361589458433e-05
2015-07-28,sp500,2093.25,0,Calm/Bull,9.266251208188997e-05
2015-07-29,sp500,2108.570068359375,0,Calm/Bull,1.2660988550461504e-06
2015-07-30,sp500,2108.6298828125,0,Calm/Bull,1.5793049674138103e-07
2015-07-31,sp500,2103.840087890625,0,Calm/Bull,2.7134939461357174e-07
2015-08-03,sp500,2098.0400390625,0,Calm/Bull,7.324709180413136e-07
2015-08-04,sp500,2093.320068359375,0,Calm/Bull,1.5414875832068994e-07
2015-08-05,sp500,2099.840087890625,0,Calm/Bull,4.1646163830206494e-07
2015-08-06,sp500,2083.56005859375,0,Calm/Bull,1.1087684183663128e-05
2015-08-07,sp500,2077.570068359375,0,Calm/Bull,3.44191632855489e-07
2015-08-10,sp500,2104.179931640625,0,Calm/Bull,1.1736432814000056e-05
2015-08-11,sp500,2084.070068359375,0,Calm/Bull,1.0930211098477244e-05
2015-08-12,sp500,2086.050048828125,0,Calm/Bull,0.00020493410828748208
2015-08-13,sp500,2083.389892578125,0,Calm/Bull,4.383150842174332e-07
2015-08-14,sp500,2091.5400390625,0,Calm/Bull,5.203903483355257e-07
2015-08-17,sp500,2102.43994140625,0,Calm/Bull,1.063924653983551e-06
2015-08-18,sp500,2096.919921875,0,Calm/Bull,5.015336646667243e-07
2015-08-19,sp500,2079.610107421875,0,Calm/Bull,7.666333635299976e-06
2015-08-20,sp500,2035.72998046875,1,Transition,0.0003559198655622126
